SCE_KERNEL_ERROR_EPERM,CE-30001-4,0x80020001,Operation not permitted
SCE_PSVR_ERROR_INVALID_PSVR_POINTER,CE-34712-7,0x80f9000e
SCE_PSVR_ERROR_INVALID_RESULT,CE-34113-2,0x80f9000d
SCE_PSVR_ERROR_MEMORY_FAIL,CE-34103-1,0x80f90003
SCE_PSVR_ERROR_MEMORY_LEAK,CE-34104-2,0x80f90004
SCE_PSVR_ERROR_NOT_INITIALIZED,CE-34111-0,0x80f9000b
SCE_PSVR_ERROR_RESOURCE_INSUFFICIENT,CE-34110-9,0x80f9000a
SCE_PSVR_ERROR_SAVE_CPR_FAIL,CE-34105-3,0x80f90005
SCE_PSVR_ERROR_START_FAIL,CE-34108-6,0x80f90008
SCE_REGMGR_ERROR_BKUPLEVEL,CE-30116-1,0x800d010d
SCE_REGMGR_ERROR_BKUPLEVEL_I,CE-34246-9,0x800d810d
SCE_REGMGR_ERROR_BRK_BKUP_DATA,CE-35727-4,0x800d0223
SCE_REGMGR_ERROR_BRK_BKUP_HEAD,CE-35726-3,0x800d0222
SCE_REGMGR_ERROR_CACHEAREA,CE-30144-2,0x800d0212
SCE_REGMGR_ERROR_CACHEAREA_I,CE-34274-0,0x800d8212
SCE_REGMGR_ERROR_CACHEFLAG,CE-30112-7,0x800d0109
SCE_REGMGR_ERROR_CACHEFLAG_I,CE-34242-5,0x800d8109
SCE_REGMGR_ERROR_COPYIN,CE-30141-9,0x800d020f
SCE_REGMGR_ERROR_COPYIN_I,CE-34271-7,0x800d820f
SCE_REGMGR_ERROR_COPYOUT,CE-30142-0,0x800d0210
SCE_REGMGR_ERROR_COPYOUT_I,CE-34272-8,0x800d8210
SCE_REGMGR_ERROR_DBPOS,CE-30114-9,0x800d010b
SCE_REGMGR_ERROR_DBPOS_I,CE-34244-7,0x800d810b
SCE_REGMGR_ERROR_DRV_BROKEN_MAX,CE-30167-7,0x800d04ff
SCE_REGMGR_ERROR_DRV_BROKEN_MAX_I,CE-34297-5,0x800d84ff
SCE_REGMGR_ERROR_DRV_BROKEN_MIN,CE-30158-7,0x800d0400
SCE_REGMGR_ERROR_DRV_BROKEN_MIN_I,CE-34288-5,0x800d8400
SCE_REGMGR_ERROR_DRV_CONTDATA,CE-30159-8,0x800d0401
SCE_REGMGR_ERROR_DRV_CONTDATA_I,CE-34289-6,0x800d8401
SCE_REGMGR_ERROR_DRV_DATAFILE,CE-30160-0,0x800d0402
SCE_REGMGR_ERROR_DRV_DATAFILE_I,CE-34290-8,0x800d8402
SCE_REGMGR_ERROR_DRV_DATASIZE,CE-30176-7,0x800d0606
SCE_REGMGR_ERROR_DRV_DATASIZE_I,CE-34306-6,0x800d8606
SCE_REGMGR_ERROR_DRV_DATATYPE,CE-30177-8,0x800d0607
SCE_REGMGR_ERROR_DRV_DATATYPE_I,CE-34307-7,0x800d8607
SCE_REGMGR_ERROR_DRV_ERRIO,CE-34899-3,0x800d0404
SCE_REGMGR_ERROR_DRV_ERRIO_I,CE-34908-4,0x800d8404
SCE_REGMGR_ERROR_DRV_FILENAME,CE-30172-3,0x800d0602
SCE_REGMGR_ERROR_DRV_FILENAME_I,CE-34302-2,0x800d8602
SCE_REGMGR_ERROR_DRV_FILEPOS,CE-30178-9,0x800d0608
SCE_REGMGR_ERROR_DRV_FILEPOS_I,CE-34308-8,0x800d8608
SCE_REGMGR_ERROR_DRV_FLUSH,CE-34902-8,0x800d0407
SCE_REGMGR_ERROR_DRV_FLUSH_I,CE-34911-8,0x800d8407
SCE_REGMGR_ERROR_DRV_FORMAT,CE-30179-0,0x800d0609
SCE_REGMGR_ERROR_DRV_FORMAT_I,CE-34309-9,0x800d8609
SCE_REGMGR_ERROR_DRV_IO_BASE,CE-30161-1,0x800d0480
SCE_REGMGR_ERROR_DRV_IO_BASE_I,CE-34291-9,0x800d8480
SCE_REGMGR_ERROR_DRV_IO_BUG_NOINIT,CE-30165-5,0x800d0484
SCE_REGMGR_ERROR_DRV_IO_BUG_NOINIT_I,CE-34295-3,0x800d8484
SCE_REGMGR_ERROR_DRV_IO_BUG_NOMEM,CE-30164-4,0x800d0483
SCE_REGMGR_ERROR_DRV_IO_BUG_NOMEM_I,CE-34294-2,0x800d8483
SCE_REGMGR_ERROR_DRV_IO_BUG_SIZE,CE-30163-3,0x800d0482
SCE_REGMGR_ERROR_DRV_IO_BUG_SIZE_I,CE-34293-1,0x800d8482
SCE_REGMGR_ERROR_DRV_IO_BUG_TOOBIG,CE-30166-6,0x800d0485
SCE_REGMGR_ERROR_DRV_IO_BUG_TOOBIG_I,CE-34296-4,0x800d8485
SCE_REGMGR_ERROR_DRV_IO_BUG_WHENCE,CE-30162-2,0x800d0481
SCE_REGMGR_ERROR_DRV_IO_BUG_WHENCE_I,CE-34292-0,0x800d8481
SCE_REGMGR_ERROR_DRV_MKDIR,CE-34904-0,0x800d0409
SCE_REGMGR_ERROR_DRV_MKDIR_I,CE-34913-0,0x800d8409
SCE_REGMGR_ERROR_DRV_NOENT,CE-34898-2,0x800d0403
SCE_REGMGR_ERROR_DRV_NOENT_I,CE-34907-3,0x800d8403
SCE_REGMGR_ERROR_DRV_NOINIT,CE-30173-4,0x800d0603
SCE_REGMGR_ERROR_DRV_NOINIT_I,CE-34303-3,0x800d8603
SCE_REGMGR_ERROR_DRV_OVERCNT,CE-30174-5,0x800d0604
SCE_REGMGR_ERROR_DRV_OVERCNT_I,CE-34304-4,0x800d8604
SCE_REGMGR_ERROR_DRV_PRGBUG_MAX,CE-30180-2,0x800d06ff
SCE_REGMGR_ERROR_DRV_PRGBUG_MAX_I,CE-34310-1,0x800d86ff
SCE_REGMGR_ERROR_DRV_PRGBUG_MIN,CE-30170-1,0x800d0600
SCE_REGMGR_ERROR_DRV_PRGBUG_MIN_I,CE-34300-0,0x800d8600
SCE_REGMGR_ERROR_DRV_READ,CE-34900-6,0x800d0405
SCE_REGMGR_ERROR_DRV_READ_I,CE-34909-5,0x800d8405
SCE_REGMGR_ERROR_DRV_REINIT,CE-30171-2,0x800d0601
SCE_REGMGR_ERROR_DRV_REINIT_I,CE-34301-1,0x800d8601
SCE_REGMGR_ERROR_DRV_SYNC,CE-34903-9,0x800d0408
SCE_REGMGR_ERROR_DRV_SYNC_I,CE-34912-9,0x800d8408
SCE_REGMGR_ERROR_DRV_UNIQUEID,CE-30175-6,0x800d0605
SCE_REGMGR_ERROR_DRV_UNIQUEID_I,CE-34305-5,0x800d8605
SCE_REGMGR_ERROR_DRV_UPDATE_MAX,CE-30169-9,0x800d05ff
SCE_REGMGR_ERROR_DRV_UPDATE_MAX_I,CE-34299-7,0x800d85ff
SCE_REGMGR_ERROR_DRV_UPDATE_MIN,CE-30168-8,0x800d0500
SCE_REGMGR_ERROR_DRV_UPDATE_MIN_I,CE-34298-6,0x800d8500
SCE_REGMGR_ERROR_DRV_WRITE,CE-34901-7,0x800d0406
SCE_REGMGR_ERROR_DRV_WRITE_I,CE-34910-7,0x800d8406
SCE_REGMGR_ERROR_EAPWRITE,CE-30115-0,0x800d010c
SCE_REGMGR_ERROR_EAPWRITE_I,CE-34245-8,0x800d810c
SCE_REGMGR_ERROR_ERREAPCONT,CE-30100-4,0x800d0004
SCE_REGMGR_ERROR_ERREAPCONT_I,CE-34230-2,0x800d8004
SCE_REGMGR_ERROR_ERREAPDATA,CE-30101-5,0x800d0005
SCE_REGMGR_ERROR_ERREAPDATA_I,CE-34231-3,0x800d8005
SCE_REGMGR_ERROR_ERREAPHEAD,CE-30099-1,0x800d0003
SCE_REGMGR_ERROR_ERREAPHEAD_I,CE-34229-0,0x800d8003
SCE_REGMGR_ERROR_ERRNVSDATA,CE-30098-0,0x800d0002
SCE_REGMGR_ERROR_ERRNVSDATA_I,CE-34228-9,0x800d8002
SCE_REGMGR_ERROR_FORMAT,CE-30106-0,0x800d0103
SCE_REGMGR_ERROR_FORMAT_I,CE-34236-8,0x800d8103
SCE_REGMGR_ERROR_GPSGERR,CE-30117-2,0x800d010e
SCE_REGMGR_ERROR_GPSGERR_I,CE-34247-0,0x800d810e
SCE_REGMGR_ERROR_HANDLER_REGIST,CE-30145-3,0x800d0213
SCE_REGMGR_ERROR_HANDLER_REGIST_I,CE-34275-1,0x800d8213
SCE_REGMGR_ERROR_HOSTERR,CE-30119-4,0x800d0110
SCE_REGMGR_ERROR_HOSTERR_I,CE-34249-2,0x800d8110
SCE_REGMGR_ERROR_HOWTOERR,CE-30120-6,0x800d0111
SCE_REGMGR_ERROR_HOWTOERR_I,CE-34250-4,0x800d8111
SCE_REGMGR_ERROR_INIT_MASK,CE-34226-7,0x800d8000
SCE_REGMGR_ERROR_IO_READ,CE-30153-2,0x800d021b
SCE_REGMGR_ERROR_IO_READ_I,CE-34283-0,0x800d821b
SCE_REGMGR_ERROR_IO_SEEK,CE-30154-3,0x800d021c
SCE_REGMGR_ERROR_IO_SEEK_I,CE-34284-1,0x800d821c
SCE_REGMGR_ERROR_IO_WRITE,CE-30155-4,0x800d021d
SCE_REGMGR_ERROR_IO_WRITE_I,CE-34285-2,0x800d821d
SCE_REGMGR_ERROR_LEVELERR,CE-30113-8,0x800d010a
SCE_REGMGR_ERROR_LEVELERR_I,CE-34243-6,0x800d810a
SCE_REGMGR_ERROR_MACNERR,CE-30109-3,0x800d0106
SCE_REGMGR_ERROR_MACNERR_I,CE-34239-1,0x800d8106
SCE_REGMGR_ERROR_MGR_BROKEN_MAX,CE-30102-6,0x800d00ff
SCE_REGMGR_ERROR_MGR_BROKEN_MAX_I,CE-34232-4,0x800d80ff
SCE_REGMGR_ERROR_MGR_BROKEN_MIN,CE-30096-8,0x800d0000
SCE_REGMGR_ERROR_MGR_PRGBUG_MAX,CE-30157-6,0x800d03ff
SCE_REGMGR_ERROR_MGR_PRGBUG_MAX_I,CE-34287-4,0x800d83ff
SCE_REGMGR_ERROR_MGR_PRGBUG_MIN,CE-30126-2,0x800d0200
SCE_REGMGR_ERROR_MGR_PRGBUG_MIN_I,CE-34256-0,0x800d8200
SCE_REGMGR_ERROR_MGR_UPDATE_MAX,CE-30125-1,0x800d01ff
SCE_REGMGR_ERROR_MGR_UPDATE_MAX_I,CE-34255-9,0x800d81ff
SCE_REGMGR_ERROR_MGR_UPDATE_MIN,CE-30103-7,0x800d0100
SCE_REGMGR_ERROR_MGR_UPDATE_MIN_I,CE-34233-5,0x800d8100
SCE_REGMGR_ERROR_MTX_SLEEP,CE-30152-1,0x800d021a
SCE_REGMGR_ERROR_MTX_SLEEP_I,CE-34282-9,0x800d821a
SCE_REGMGR_ERROR_NODATA,CE-30105-9,0x800d0102
SCE_REGMGR_ERROR_NODATA_I,CE-34235-7,0x800d8102
SCE_REGMGR_ERROR_NOINITDB,CE-30104-8,0x800d0101
SCE_REGMGR_ERROR_NOINITDB_I,CE-34234-6,0x800d8101
SCE_REGMGR_ERROR_NOMEMORY,CE-30143-1,0x800d0211
SCE_REGMGR_ERROR_NOMEMORY_I,CE-34273-9,0x800d8211
SCE_REGMGR_ERROR_NONVSDATA,CE-30097-9,0x800d0001
SCE_REGMGR_ERROR_NONVSDATA_I,CE-34227-8,0x800d8001
SCE_REGMGR_ERROR_NOTHING,CE-30140-8,0x800d020e
SCE_REGMGR_ERROR_NOTHING_I,CE-34270-6,0x800d820e
SCE_REGMGR_ERROR_NOTSUPPORTED,CE-30151-0,0x800d0219
SCE_REGMGR_ERROR_NOTSUPPORTED_I,CE-34281-8,0x800d8219
SCE_REGMGR_ERROR_NPSGERR,CE-30118-3,0x800d010f
SCE_REGMGR_ERROR_NPSGERR_I,CE-34248-1,0x800d810f
SCE_REGMGR_ERROR_NUMCATERR,CE-30121-7,0x800d0112
SCE_REGMGR_ERROR_NUMCATERR_I,CE-34251-5,0x800d8112
SCE_REGMGR_ERROR_OVERCNT,CE-30107-1,0x800d0104
SCE_REGMGR_ERROR_OVERCNT_I,CE-34237-9,0x800d8104
SCE_REGMGR_ERROR_PARAM,CE-30128-4,0x800d0202
SCE_REGMGR_ERROR_PARAM_I,CE-34258-2,0x800d8202
SCE_REGMGR_ERROR_PRISTRDIR,CE-34897-1,0x800d0117
SCE_REGMGR_ERROR_PRISTRDIR_I,CE-34906-2,0x800d8117
SCE_REGMGR_ERROR_PRISTRFIL,CE-34896-0,0x800d0116
SCE_REGMGR_ERROR_PRISTRFIL_I,CE-34905-1,0x800d8116
SCE_REGMGR_ERROR_PRM_BKUP_ADDR,CE-35724-1,0x800d0220
SCE_REGMGR_ERROR_PRM_BKUP_SIZE,CE-35725-2,0x800d0221
SCE_REGMGR_ERROR_PRM_BKUPLEVEL,CE-30136-3,0x800d020a
SCE_REGMGR_ERROR_PRM_BKUPLEVEL_I,CE-34266-1,0x800d820a
SCE_REGMGR_ERROR_PRM_CANTRESET,CE-30138-5,0x800d020c
SCE_REGMGR_ERROR_PRM_CANTRESET_I,CE-34268-3,0x800d820c
SCE_REGMGR_ERROR_PRM_ERRORCODE,CE-30139-6,0x800d020d
SCE_REGMGR_ERROR_PRM_ERRORCODE_I,CE-34269-4,0x800d820d
SCE_REGMGR_ERROR_PRM_HASH,CE-30130-7,0x800d0204
SCE_REGMGR_ERROR_PRM_HASH_I,CE-34260-5,0x800d8204
SCE_REGMGR_ERROR_PRM_INITLEVEL,CE-30135-2,0x800d0209
SCE_REGMGR_ERROR_PRM_INITLEVEL_I,CE-34265-0,0x800d8209
SCE_REGMGR_ERROR_PRM_PATH,CE-30137-4,0x800d020b
SCE_REGMGR_ERROR_PRM_PATH_I,CE-34267-2,0x800d820b
SCE_REGMGR_ERROR_PRM_PROC_DISCPLAYER,CE-30156-5,0x800d021e
SCE_REGMGR_ERROR_PRM_PROC_DISCPLAYER_I,CE-34286-3,0x800d821e
SCE_REGMGR_ERROR_PRM_PROC_GAME_LIB,CE-30146-4,0x800d0214
SCE_REGMGR_ERROR_PRM_PROC_GAME_LIB_I,CE-34276-2,0x800d8214
SCE_REGMGR_ERROR_PRM_PROC_GAME_SDK,CE-30147-5,0x800d0215
SCE_REGMGR_ERROR_PRM_PROC_GAME_SDK_I,CE-34277-3,0x800d8215
SCE_REGMGR_ERROR_PRM_PROC_HOST,CE-30150-9,0x800d0218
SCE_REGMGR_ERROR_PRM_PROC_HOST_I,CE-34280-7,0x800d8218
SCE_REGMGR_ERROR_PRM_PROC_NGAME_LIB,CE-30148-6,0x800d0216
SCE_REGMGR_ERROR_PRM_PROC_NGAME_LIB_I,CE-34278-4,0x800d8216
SCE_REGMGR_ERROR_PRM_PROC_NGAME_SDK,CE-30149-7,0x800d0217
SCE_REGMGR_ERROR_PRM_PROC_NGAME_SDK_I,CE-34279-5,0x800d8217
SCE_REGMGR_ERROR_PRM_PROPRG,CE-30131-8,0x800d0205
SCE_REGMGR_ERROR_PRM_PROPRG_I,CE-34261-6,0x800d8205
SCE_REGMGR_ERROR_PRM_REGID,CE-30129-5,0x800d0203
SCE_REGMGR_ERROR_PRM_REGID_I,CE-34259-3,0x800d8203
SCE_REGMGR_ERROR_PRM_REGID_NUM,CE-30132-9,0x800d0206
SCE_REGMGR_ERROR_PRM_REGID_NUM_I,CE-34262-7,0x800d8206
SCE_REGMGR_ERROR_PRM_SIZE,CE-30134-1,0x800d0208
SCE_REGMGR_ERROR_PRM_SIZE_I,CE-34264-9,0x800d8208
SCE_REGMGR_ERROR_PRM_TYPE,CE-30133-0,0x800d0207
SCE_REGMGR_ERROR_PRM_TYPE_I,CE-34263-8,0x800d8207
SCE_REGMGR_ERROR_PRODUCTCODE,CE-30123-9,0x800d0114
SCE_REGMGR_ERROR_PRODUCTCODE_I,CE-34253-7,0x800d8114
SCE_REGMGR_ERROR_REGIDERR,CE-30108-2,0x800d0105
SCE_REGMGR_ERROR_REGIDERR_I,CE-34238-0,0x800d8105
SCE_REGMGR_ERROR_SIZEERR,CE-30111-6,0x800d0108
SCE_REGMGR_ERROR_SIZEERR_I,CE-34241-4,0x800d8108
SCE_REGMGR_ERROR_SPSGERR,CE-30124-0,0x800d0115
SCE_REGMGR_ERROR_SPSGERR_I,CE-34254-8,0x800d8115
SCE_REGMGR_ERROR_TYPEERR,CE-30110-5,0x800d0107
SCE_REGMGR_ERROR_TYPEERR_I,CE-34240-3,0x800d8107
SCE_REGMGR_ERROR_UNINITIALIZED,CE-30127-3,0x800d0201
SCE_REGMGR_ERROR_UNINITIALIZED_I,CE-34257-1,0x800d8201
SCE_REGMGR_ERROR_VALUEERR,CE-30122-8,0x800d0113
SCE_REGMGR_ERROR_VALUEERR_I,CE-34252-6,0x800d8113
SCE_RTC_ERROR_BAD_PARSE,CE-33358-2,0x80b50007
SCE_RTC_ERROR_INVALID_ARG,CE-33355-9,0x80b50004
SCE_RTC_ERROR_INVALID_DAY,CE-33361-6,0x80b5000a
SCE_RTC_ERROR_INVALID_HOUR,CE-33362-7,0x80b5000b
SCE_RTC_ERROR_INVALID_MICROSECOND,CE-33365-0,0x80b5000e
SCE_RTC_ERROR_INVALID_MINUTE,CE-33363-8,0x80b5000c
SCE_RTC_ERROR_INVALID_MONTH,CE-33360-5,0x80b50009
SCE_RTC_ERROR_INVALID_POINTER,CE-33353-7,0x80b50002
SCE_RTC_ERROR_INVALID_SECOND,CE-33364-9,0x80b5000d
SCE_RTC_ERROR_INVALID_VALUE,CE-33354-8,0x80b50003
SCE_RTC_ERROR_INVALID_YEAR,CE-33359-3,0x80b50008
SCE_RTC_ERROR_NO_CLOCK,CE-33357-1,0x80b50006
SCE_RTC_ERROR_NOT_INITIALIZED,CE-33352-6,0x80b50001
SCE_RTC_ERROR_NOT_SUPPORTED,CE-33356-0,0x80b50005
SCE_S3D_CONVERSION_ERROR_C_ARG_HDL_INVALID,CE-33335-7,0x80b40007
SCE_S3D_CONVERSION_ERROR_C_ARG_HDL_NULL,CE-33334-6,0x80b40006
SCE_S3D_CONVERSION_ERROR_C_SEQ,CE-33336-8,0x80b40008
SCE_S3D_CONVERSION_ERROR_E_ARG_CTRL_INVALID,CE-33343-6,0x80b4000f
SCE_S3D_CONVERSION_ERROR_E_ARG_CTRL_NULL,CE-33342-5,0x80b4000e
SCE_S3D_CONVERSION_ERROR_E_ARG_HDL_INVALID,CE-33339-1,0x80b4000b
SCE_S3D_CONVERSION_ERROR_E_ARG_HDL_NULL,CE-33338-0,0x80b4000a
SCE_S3D_CONVERSION_ERROR_E_ARG_INPICINFO_INVALID,CE-33341-4,0x80b4000d
SCE_S3D_CONVERSION_ERROR_E_ARG_INPICINFO_NULL,CE-33340-3,0x80b4000c
SCE_S3D_CONVERSION_ERROR_E_ARG_LEFT_RENDERTARGET_INVALID,CE-33348-1,0x80b40015
SCE_S3D_CONVERSION_ERROR_E_ARG_LEFT_RENDERTARGET_NULL,CE-33347-0,0x80b40014
SCE_S3D_CONVERSION_ERROR_E_ARG_LEFTPICINFO_INVALID,CE-33345-8,0x80b40012
SCE_S3D_CONVERSION_ERROR_E_ARG_OUTPICINFO_NULL,CE-33344-7,0x80b40010
SCE_S3D_CONVERSION_ERROR_E_ARG_RIGHT_RENDERTARGET_INVALID,CE-33350-4,0x80b40017
SCE_S3D_CONVERSION_ERROR_E_ARG_RIGHT_RENDERTARGET_NULL,CE-33349-2,0x80b40016
SCE_S3D_CONVERSION_ERROR_E_ARG_RIGHTPICINFO_INVALID,CE-33346-9,0x80b40013
SCE_S3D_CONVERSION_ERROR_E_ARG_RSRC_INVALID,CE-34688-9,0x80b4001a
SCE_S3D_CONVERSION_ERROR_E_ARG_RSRC_NULL,CE-34687-8,0x80b40019
SCE_S3D_CONVERSION_ERROR_E_ARG_RSRCMEM_INVALID,CE-34689-0,0x80b4001b
SCE_S3D_CONVERSION_ERROR_E_SEQ,CE-33351-5,0x80b40018
SCE_S3D_CONVERSION_ERROR_O_ARG_HDL_NULL,CE-33332-4,0x80b40004
SCE_S3D_CONVERSION_ERROR_O_ARG_RSRC_INVALID,CE-33331-3,0x80b40003
SCE_S3D_CONVERSION_ERROR_O_ARG_RSRC_NULL,CE-33330-2,0x80b40002
SCE_S3D_CONVERSION_ERROR_O_ARG_RSRCMEM_INVALID,CE-33333-5,0x80b40005
SCE_S3D_CONVERSION_ERROR_Q_ARG_ATTR_NULL,CE-33329-0,0x80b40001
SCE_SBL_ERROR_ACLIB_EACCES,CE-35850-1,0x800f0d0d
SCE_SBL_ERROR_ACLIB_EAGAIN,CE-35848-8,0x800f0d0b
SCE_SBL_ERROR_ACLIB_EAUTHFAIL,CE-35876-9,0x800f0d35
SCE_SBL_ERROR_ACLIB_EBADMSG,CE-35866-8,0x800f0d2b
SCE_SBL_ERROR_ACLIB_EBUSY,CE-35852-3,0x800f0d10
SCE_SBL_ERROR_ACLIB_ECLOCK,CE-35872-5,0x800f0d31
SCE_SBL_ERROR_ACLIB_EDATA,CE-35861-3,0x800f0d26
SCE_SBL_ERROR_ACLIB_EEXIST,CE-35853-4,0x800f0d11
SCE_SBL_ERROR_ACLIB_EFAULT,CE-35851-2,0x800f0d0e
SCE_SBL_ERROR_ACLIB_EFMT,CE-35858-9,0x800f0d23
SCE_SBL_ERROR_ACLIB_EFORMAT,CE-35875-8,0x800f0d34
SCE_SBL_ERROR_ACLIB_EINTR,CE-35845-5,0x800f0d04
SCE_SBL_ERROR_ACLIB_EINVAL,CE-35855-6,0x800f0d16
SCE_SBL_ERROR_ACLIB_EIO,CE-35846-6,0x800f0d05
SCE_SBL_ERROR_ACLIB_EMODE,CE-35882-6,0x800f0d3b
SCE_SBL_ERROR_ACLIB_ENEEDAUTH,CE-35865-7,0x800f0d2a
SCE_SBL_ERROR_ACLIB_ENOATTR,CE-35868-0,0x800f0d2d
SCE_SBL_ERROR_ACLIB_ENODEV,CE-35854-5,0x800f0d13
SCE_SBL_ERROR_ACLIB_ENOENT,CE-35843-3,0x800f0d02
SCE_SBL_ERROR_ACLIB_ENOEXEC,CE-35847-7,0x800f0d08
SCE_SBL_ERROR_ACLIB_ENOMEM,CE-35849-9,0x800f0d0c
SCE_SBL_ERROR_ACLIB_ENOSPC,CE-35856-7,0x800f0d1c
SCE_SBL_ERROR_ACLIB_ENOTINITIALIZED,CE-35873-6,0x800f0d32
SCE_SBL_ERROR_ACLIB_ENOTSUP,CE-35860-2,0x800f0d25
SCE_SBL_ERROR_ACLIB_EPATH,CE-35881-5,0x800f0d3a
SCE_SBL_ERROR_ACLIB_EPERM,CE-35842-2,0x800f0d01
SCE_SBL_ERROR_ACLIB_EPLATFORM,CE-35870-3,0x800f0d2f
SCE_SBL_ERROR_ACLIB_EPOWER,CE-35871-4,0x800f0d30
SCE_SBL_ERROR_ACLIB_EPURPOSE,CE-35880-4,0x800f0d39
SCE_SBL_ERROR_ACLIB_EQAF,CE-35883-7,0x800f0d3c
SCE_SBL_ERROR_ACLIB_ERANGE,CE-35857-8,0x800f0d22
SCE_SBL_ERROR_ACLIB_EREVOKED,CE-35867-9,0x800f0d2c
SCE_SBL_ERROR_ACLIB_ESIGN,CE-35859-0,0x800f0d24
SCE_SBL_ERROR_ACLIB_ESRCH,CE-35844-4,0x800f0d03
SCE_SBL_ERROR_ACLIB_ESTACK,CE-35864-6,0x800f0d29
SCE_SBL_ERROR_ACLIB_ESTAT,CE-35863-5,0x800f0d28
SCE_SBL_ERROR_ACLIB_ESYSEXVER,CE-35879-2,0x800f0d38
SCE_SBL_ERROR_ACLIB_ESYSVER,CE-35878-1,0x800f0d37
SCE_SBL_ERROR_ACLIB_ETIMEDOUT,CE-35862-4,0x800f0d27
SCE_SBL_ERROR_ACLIB_EVER,CE-35869-1,0x800f0d2e
SCE_SBL_ERROR_ACLIB_EXPIRED,CE-35874-7,0x800f0d33
SCE_SBL_ERROR_ACLIB_KEY_DIFFER,CE-35877-0,0x800f0d36
SCE_SBL_ERROR_AUTHMGR_EACCES,CE-30586-2,0x800f0b0d
SCE_SBL_ERROR_AUTHMGR_EAGAIN,CE-30584-0,0x800f0b0b
SCE_SBL_ERROR_AUTHMGR_EAUTHFAIL,CE-30612-2,0x800f0b35
SCE_SBL_ERROR_AUTHMGR_EBADMSG,CE-30602-1,0x800f0b2b
SCE_SBL_ERROR_AUTHMGR_EBUSY,CE-30588-4,0x800f0b10
SCE_SBL_ERROR_AUTHMGR_ECLOCK,CE-30608-7,0x800f0b31
SCE_SBL_ERROR_AUTHMGR_EDATA,CE-30597-4,0x800f0b26
SCE_SBL_ERROR_AUTHMGR_EEXIST,CE-30589-5,0x800f0b11
SCE_SBL_ERROR_AUTHMGR_EFAULT,CE-30587-3,0x800f0b0e
SCE_SBL_ERROR_AUTHMGR_EFMT,CE-30594-1,0x800f0b23
SCE_SBL_ERROR_AUTHMGR_EFORMAT,CE-30611-1,0x800f0b34
SCE_SBL_ERROR_AUTHMGR_EINTR,CE-30581-7,0x800f0b04
SCE_SBL_ERROR_AUTHMGR_EINVAL,CE-30591-8,0x800f0b16
SCE_SBL_ERROR_AUTHMGR_EIO,CE-30582-8,0x800f0b05
SCE_SBL_ERROR_AUTHMGR_EMODE,CE-35798-2,0x800f0b3b
SCE_SBL_ERROR_AUTHMGR_ENEEDAUTH,CE-30601-0,0x800f0b2a
SCE_SBL_ERROR_AUTHMGR_ENOATTR,CE-30604-3,0x800f0b2d
SCE_SBL_ERROR_AUTHMGR_ENODEV,CE-30590-7,0x800f0b13
SCE_SBL_ERROR_AUTHMGR_ENOENT,CE-30579-4,0x800f0b02
SCE_SBL_ERROR_AUTHMGR_ENOEXEC,CE-30583-9,0x800f0b08
SCE_SBL_ERROR_AUTHMGR_ENOMEM,CE-30585-1,0x800f0b0c
SCE_SBL_ERROR_AUTHMGR_ENOSPC,CE-30592-9,0x800f0b1c
SCE_SBL_ERROR_AUTHMGR_ENOTINITIALIZED,CE-30609-8,0x800f0b32
SCE_SBL_ERROR_AUTHMGR_ENOTSUP,CE-30596-3,0x800f0b25
SCE_SBL_ERROR_AUTHMGR_EPATH,CE-35797-1,0x800f0b3a
SCE_SBL_ERROR_AUTHMGR_EPERM,CE-30578-3,0x800f0b01
SCE_SBL_ERROR_AUTHMGR_EPLATFORM,CE-30606-5,0x800f0b2f
SCE_SBL_ERROR_AUTHMGR_EPOWER,CE-30607-6,0x800f0b30
SCE_SBL_ERROR_AUTHMGR_EPURPOSE,CE-35796-0,0x800f0b39
SCE_SBL_ERROR_AUTHMGR_EQAF,CE-35799-3,0x800f0b3c
SCE_SBL_ERROR_AUTHMGR_ERANGE,CE-30593-0,0x800f0b22
SCE_SBL_ERROR_AUTHMGR_EREVOKED,CE-30603-2,0x800f0b2c
SCE_SBL_ERROR_AUTHMGR_ESIGN,CE-30595-2,0x800f0b24
SCE_SBL_ERROR_AUTHMGR_ESRCH,CE-30580-6,0x800f0b03
SCE_SBL_ERROR_AUTHMGR_ESTACK,CE-30600-9,0x800f0b29
SCE_SBL_ERROR_AUTHMGR_ESTAT,CE-30599-6,0x800f0b28
SCE_SBL_ERROR_AUTHMGR_ESYSEXVER,CE-35795-9,0x800f0b38
SCE_SBL_ERROR_AUTHMGR_ESYSVER,CE-35794-8,0x800f0b37
SCE_SBL_ERROR_AUTHMGR_ETIMEDOUT,CE-30598-5,0x800f0b27
SCE_SBL_ERROR_AUTHMGR_EVER,CE-30605-4,0x800f0b2e
SCE_SBL_ERROR_AUTHMGR_EXPIRED,CE-30610-0,0x800f0b33
SCE_SBL_ERROR_AUTHMGR_KEY_DIFFER,CE-30613-3,0x800f0b36
SCE_SBL_ERROR_COMMON_EACCES,CE-30190-3,0x800f000d
SCE_SBL_ERROR_COMMON_EAGAIN,CE-30188-0,0x800f000b
SCE_SBL_ERROR_COMMON_EAUTHFAIL,CE-30216-2,0x800f0035
SCE_SBL_ERROR_COMMON_EBADMSG,CE-30206-1,0x800f002b
